"","SU_ID","P_PANEL","NATIONAL_WEIGHT","REGION_WEIGHT","NATIONAL_WEIGHT_POP","REGION_WEIGHT_POP","P_GEO","SOC1","SOC2A","SOC2B","SOC3A","SOC3B","SOC4A","SOC4B","PHYS8","PHYS1A","PHYS1B","PHYS1C","PHYS1D","PHYS1E","PHYS1F","PHYS1G","PHYS1H","PHYS1I","PHYS1J","PHYS1K","PHYS1L","PHYS1M","PHYS1N","PHYS1O","PHYS1P","PHYS1Q","SOC5A","SOC5B","SOC5C","SOC5D","SOC5E","PHYS2_1","PHYS2_2","PHYS2_3","PHYS2_4","PHYS2_5","PHYS2_6","PHYS2_7","PHYS2_8","PHYS2_9","PHYS2_10","PHYS2_11","PHYS2_12","PHYS2_13","PHYS2_14","PHYS2_15","PHYS2_16","PHYS2_17","PHYS2_18","PHYS2_19","PHYS2_DK","PHYS2_SKP","PHYS2_REF","PHYS10A","PHYS10B","PHYS10C","PHYS10D","PHYS10E","ECON8A","ECON8B","ECON8C","ECON8D","ECON8E","ECON8F","ECON8G","ECON8H","ECON8I","ECON8J","ECON8K","ECON8L","ECON8M","ECON8N","ECON8O","ECON8P","ECON8Q","ECON8R","ECON8S","ECON7_1","ECON7_2","ECON7_3","ECON7_4","ECON7_5","ECON7_6","ECON7_7","ECON7_8","ECON7_DK","ECON7_SKP","ECON7_REF","ECON1","ECON4","ECON4A","ECON4B","ECON6A","ECON6B","ECON6C","ECON6D","ECON6E","ECON6F","ECON6G","ECON6H","ECON6I","ECON6J","ECON6K","ECON6L","ECON5A_A","ECON5A_B","PHYS7_1","PHYS7_2","PHYS7_3","PHYS7_4","PHYS7_DK","PHYS7_SKP","PHYS7_REF","PHYS11","PHYS9A","PHYS9B","PHYS9C","PHYS9D","PHYS9E","PHYS9F","PHYS9G","PHYS9H","PHYS3A","PHYS3B","PHYS3C","PHYS3D","PHYS3E","PHYS3F","PHYS3G","PHYS3H","PHYS3I","PHYS3J","PHYS3K","PHYS3L","PHYS3M","PHYS4","PHYS5","PHYS6","AGE4","AGE7","GENDER","RACETH","RACE_R2","EDUCATION","EDUC4","HHSIZE1","REGION4","REGION9","P_DENSE","MODE","LANGUAGE","MAIL50","RACE1_BANNER","INC_BANNER","AGE_BANNER","HH_BANNER","ECON2","ECON3","PHYS11_TEMP","HHINCOME","HH01S","HH25S","HH612S","HH1317S","HH18OVS"
"3446","0025278413","ABS",NA,0.1967612074,NA,9750.4573063,"(1) California",3,5,5,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,5,4,3,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,4,7,1,1,1,6,4,3,4,9,3,2,1,2,1,NA,3,5,NA,"6","(998) SKIPPED ON WEB",NA,0,0,0,0,3
"3447","0025279979","ABS",NA,4.6373989957,NA,63378.099998,"(17) Phoenix-Mesa-Chandler, Arizona",3,NA,5,1,1,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,5,5,5,5,5,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,1,1,2,3,2,2,2,4,4,8,3,2,1,2,3,1,1,3,NA,"38","95",2,0,0,0,1,3
"3448","0025282010","ABS",NA,0.2251083477,NA,2346.1782477,"(2) Colorado",2,3,3,3,NA,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,5,5,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,1,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,4,7,2,1,1,5,4,1,4,8,3,2,1,3,1,2,3,1,NA,"0",NA,6,0,0,0,0,1
"3449","0025282157","ABS",NA,0.2111029074,NA,10461.15702,"(1) California",2,3,2,3,2,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,1,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,4,1,4,3,1,NA,NA,2,2,NA,2,2,2,1,2,NA,1,NA,2,1,1,2,NA,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,5,4,2,4,9,3,2,1,2,1,4,2,2,"45","45","97.5",9,0,0,0,0,2
"3450","0025282333","ABS",NA,0.5385966577,NA,6675.5514676,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,4,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,5,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,3,3,4,3,5,2,2,1,4,1,4,2,3,NA,"5","98",9,2,0,0,0,2
"3451","0025285477","ABS",NA,0.2809784056,NA,9811.1740882,"(3) Florida",2,1,1,1,1,2,2,3,2,2,2,1,2,2,2,2,1,2,2,NA,2,2,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,2,5,5,4,4,4,1,4,1,4,4,4,4,1,4,2,2,0,0,0,1,0,0,0,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,3,5,1,3,2,5,4,1,3,5,3,2,1,2,3,1,2,1,NA,"0","96.5",3,0,0,0,0,1
"3452","0025287737","ABS",NA,0.6150885437,NA,6717.4287014,"(5) Minnesota",2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,5,4,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,NA,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4,7,1,1,1,3,3,2,2,4,3,2,1,2,1,3,3,2,NA,"0","98.6",7,0,0,0,0,2
"3453","0025290220","ABS",NA,0.8650693797,NA,12573.188203,"(6) Missouri",3,4,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,NA,1,3,3,2,2,4,2,2,1,3,NA,3,3,2,NA,"0",NA,7,0,0,0,0,2
"3454","0025291122","ABS",NA,0.7510956908,NA,7828.2497714,"(2) Colorado",3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,3,3,4,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,5,4,4,4,8,3,2,1,3,1,3,2,3,"40","40","98",8,1,0,1,0,2
"3455","0025291496","ABS",NA,2.7249960395,NA,37241.796887,"(17) Phoenix-Mesa-Chandler, Arizona",4,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,1,2,1,1,NA,1,2,2,NA,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2,NA,3,2,4,1,4,4,4,4,4,4,4,4,4,4,2,2,0,1,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,2,1,1,2,2,2,4,8,3,2,1,2,1,2,2,3,NA,"50","98.4",6,0,0,0,1,1
"3456","0025291775","ABS",NA,0.3734543455,NA,18506.445956,"(1) California",3,3,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,2,2,3,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,NA,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,4,2,7,4,4,4,9,3,2,1,2,4,4,2,3,"30","30","98.8",9,0,1,1,0,2
"3457","0025296483","ABS",NA,0.27190586,NA,544.27812305,"(7) Montana",2,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,5,3,5,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,3,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,4,2,NA,2,6,4,2,4,8,2,2,1,1,NA,3,2,2,"44","46","97",8,0,0,0,0,2
"3458","0025296602","ABS",NA,1.9706142342,NA,20538.608619,"(2) Colorado",2,2,4,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,3,3,4,3,2,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,5,2,1,1,2,2,2,4,8,2,2,1,3,1,2,2,2,NA,"70","97.9",6,0,0,0,0,2
"3459","0025297579","ABS",NA,2.7160342328,NA,33663.458636,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",3,4,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,5,5,5,3,3,1,NA,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,NA,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,4,3,3,3,5,3,2,1,4,3,2,2,5,"20","32",NA,5,0,0,0,0,3
"3460","0025299017","ABS",NA,0.4500550734,NA,15714.975195,"(3) Florida",3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,5,3,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,1,1,1,4,3,4,3,5,3,2,1,2,1,3,2,5,"40","40","98.6",6,0,0,0,0,4
"3461","0025299184","ABS",NA,1.4760804215,NA,3408.4840961,"(13) Birmingham-Hoover, Alabama",3,5,5,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,5,5,5,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,8,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,3,3,6,3,6,1,2,1,2,1,2,2,4,NA,"0","98.5",4,1,1,2,0,2
"3462","0025304440","ABS",NA,0.6600103361,NA,2750.5601597,"(16) Columbus, Ohio",3,1,3,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,3,3,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,0,1,1,1,0,0,0,0,0,0,0,1,NA,3,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,1,5,4,3,2,3,3,2,1,1,1,4,2,3,"40","40","97.9",8,0,0,1,0,2
"3463","0025305379","ABS",NA,0.2101355524,NA,3337.4191601,"(14) Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",2,5,4,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,4,7,1,1,1,6,4,2,2,3,3,2,1,2,1,3,3,2,NA,"0","96.8",8,0,0,0,0,2
"3464","0025307865","ABS",NA,1.4222414546,NA,6578.4918112,"(18) Pittsburgh, Pennsylvania",2,5,4,2,3,2,1,3,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,1,2,2,1,3,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,3,4,4,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,3,3,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,1,0,0,0,0,0,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,2,5,4,1,1,2,3,2,1,1,5,2,2,1,"40","40","98.3",4,0,0,0,0,1
"3465","0025308058","ABS",NA,0.6223920608,NA,30842.498357,"(1) California",3,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,5,5,3,3,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,0,0,0,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,5,4,4,4,9,2,2,1,2,3,4,2,3,"40","40","96.6",8,0,1,1,0,2
"3466","0025308584","ABS",NA,2.85720232,NA,96370.159988,"(8) New York",3,5,3,1,1,2,2,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,4,4,5,4,4,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,3,3,2,4,4,4,4,4,4,2,4,4,4,4,4,1,2,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,3,2,3,3,6,1,2,3,2,1,3,3,1,1,4,NA,"35",NA,3,1,1,1,3,1
"3467","0025312277","ABS",NA,1.2022314929,NA,40549.890535,"(8) New York",2,4,5,2,4,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,3,3,4,4,3,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,3,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,1,5,4,1,1,2,3,2,1,3,1,1,2,1,NA,"30","97.3",2,0,0,0,0,1
"3468","0025313045","ABS",NA,0.3547215591,NA,1123.0819994,"(15) Cleveland-Elyria, Ohio",3,1,2,1,2,2,2,4,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,4,2,3,4,2,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,5,5,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,2,5,5,4,4,4,1,4,4,4,4,4,4,3,4,2,2,0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,4,5,2,1,1,3,3,2,2,3,3,1,1,1,1,NA,2,2,NA,"0","99.1",NA,0,0,0,0,2
"3469","0025313422","ABS",NA,3.2716904934,NA,13634.606965,"(16) Columbus, Ohio",2,2,2,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,1,2,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,3,2,3,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,4,3,2,4,2,4,4,4,2,3,4,4,4,2,3,1,2,0,0,0,1,0,0,0,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,NA,2,2,2,2,2,2,2,4,2,1,1,6,2,3,3,2,1,1,5,1,2,4,NA,"40","97.3",2,0,1,2,1,2
"3470","0025316357","ABS",NA,0.399732469,NA,4365.5086534,"(5) Minnesota",3,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,5,4,3,3,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,2,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,2,2,2,2,2,3,2,1,1,5,4,4,2,4,3,2,1,2,1,2,2,3,"14","14",NA,6,0,0,2,0,2
"3471","0025316512","ABS",NA,0.5126312079,NA,1026.1417377,"(7) Montana",3,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2,3,2,3,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,2,NA,1,1,1,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,6,2,NA,2,5,4,2,4,8,2,2,1,1,NA,4,3,2,NA,"20","98.4",8,0,0,0,0,2
"3472","0025316883","ABS",NA,0.4728192397,NA,1496.990424,"(15) Cleveland-Elyria, Ohio",2,5,5,3,4,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,3,3,2,3,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,2,5,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,5,4,1,2,3,3,2,1,1,1,1,2,1,"37","38",NA,2,0,0,0,0,1
"3473","0025318392","ABS",NA,1.228962979,NA,3891.0130056,"(15) Cleveland-Elyria, Ohio",1,5,5,5,1,2,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,5,5,5,5,5,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,3,2,5,5,4,1,1,1,1,1,4,4,4,4,1,4,3,3,0,0,0,1,0,0,0,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,3,4,2,2,2,4,3,1,2,3,3,2,1,1,2,1,2,1,NA,"0","96",2,0,0,0,0,1
"3474","0025320337","ABS",NA,4.0118173305,NA,198804.70402,"(1) California",3,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,2,2,2,3,4,9,3,1,2,2,3,1,2,3,NA,"30",NA,3,0,0,0,1,2
"3475","0025324789","ABS",NA,4.1728469301,NA,145707.02537,"(3) Florida",3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,5,5,5,5,3,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,NA,2,3,4,2,2,2,6,4,3,3,5,3,2,1,2,2,3,2,5,"40","40","98.8",7,0,0,0,0,3
"3476","0025325513","ABS",NA,0.3646383403,NA,1519.612098,"(16) Columbus, Ohio",3,5,3,1,1,2,1,3,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,3,2,4,4,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,2,1,3,5,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,5,4,2,2,3,3,2,1,1,1,1,2,2,"12","40","97.1",2,0,0,0,0,2
"3477","0025328799","ABS",NA,1.1657361612,NA,18514.47866,"(14) Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,2,5,3,3,3,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,3,5,4,2,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,6,4,3,2,3,3,2,1,2,1,4,2,3,NA,"30","98.4",8,0,1,0,0,2
"3478","0025330074","ABS",NA,0.5168309977,NA,7511.7829341,"(6) Missouri",2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,4,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,NA,1,5,4,1,2,4,3,2,1,3,NA,3,2,1,"10","30",NA,8,0,0,0,0,1
