"","SU_ID","P_PANEL","NATIONAL_WEIGHT","REGION_WEIGHT","NATIONAL_WEIGHT_POP","REGION_WEIGHT_POP","NAT_WGT_COMB_POP","REG_WGT_COMB_POP","P_GEO","SOC1","SOC2A","SOC2B","SOC3A","SOC3B","SOC4A","SOC4B","PHYS8","PHYS1A","PHYS1B","PHYS1C","PHYS1D","PHYS1E","PHYS1F","PHYS1G","PHYS1H","PHYS1I","PHYS1J","PHYS1K","PHYS1L","PHYS1M","PHYS1N","PHYS1O","PHYS1P","PHYS1Q","SOC5A","SOC5B","SOC5C","SOC5D","SOC5E","PHYS2_1","PHYS2_2","PHYS2_3","PHYS2_4","PHYS2_5","PHYS2_6","PHYS2_7","PHYS2_8","PHYS2_9","PHYS2_10","PHYS2_11","PHYS2_12","PHYS2_13","PHYS2_14","PHYS2_15","PHYS2_16","PHYS2_17","PHYS2_18","PHYS2_19","PHYS2_DK","PHYS2_SKP","PHYS2_REF","PHYS10A","PHYS10B","PHYS10C","PHYS10D","PHYS10E","ECON8A","ECON8B","ECON8C","ECON8D","ECON8E","ECON8F","ECON8G","ECON8H","ECON8I","ECON8J","ECON8K","ECON8L","ECON8M","ECON8N","ECON8O","ECON8P","ECON8Q","ECON8R","ECON8S","ECON7_1","ECON7_2","ECON7_3","ECON7_4","ECON7_5","ECON7_6","ECON7_7","ECON7_8","ECON7_DK","ECON7_SKP","ECON7_REF","ECON1","ECON4","ECON3","ECON4A","ECON4B","ECON6A","ECON6B","ECON6C","ECON6D","ECON6E","ECON6F","ECON6G","ECON6H","ECON6I","ECON6J","ECON6K","ECON6L","ECON5A_A","ECON5A_B","PHYS7_1","PHYS7_2","PHYS7_3","PHYS7_4","PHYS7_DK","PHYS7_SKP","PHYS7_REF","PHYS11","PHYS11_TEMP","PHYS9A","PHYS9B","PHYS9C","PHYS9D","PHYS9E","PHYS9F","PHYS9G","PHYS9H","PHYS3A","PHYS3B","PHYS3C","PHYS3D","PHYS3E","PHYS3F","PHYS3G","PHYS3H","PHYS3I","PHYS3J","PHYS3K","PHYS3L","PHYS3M","PHYS4","PHYS5","PHYS6","AGE4","AGE7","GENDER","RACETH","RACE_R2","EDUCATION","EDUC4","HHSIZE1","REGION4","REGION9","P_DENSE","MODE","LANGUAGE","MAIL50","RACE1_BANNER","INC_BANNER","AGE_BANNER","HH_BANNER","ECON2","ECON31","HHINCOME","HH01S","HH25S","HH612S","HH1317S","HH18OVS","NeighborChange","MHscore"
"5006","0027417740","ABS",NA,0.2047492,NA,2224.356,NA,1112.178,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",3,3,3,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,1,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.6,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,NA,2,1,1,2,1,2,2,2,4,5,2,1,1,5,4,3,3,5,3,2,1,5,1,2,2,5,NA,2,5,0,0,0,0,3,0,7
"5007","0027417777","ABS",NA,0.3191723,NA,837.6236,NA,418.8118,"(13) Birmingham-Hoover, Alabama",2,1,NA,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,3,5,3,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,NA,NA,0,0,0,1,0,0,0,1,97.2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,1,1,5,4,2,3,6,3,2,1,5,1,4,3,2,NA,0,8,0,0,0,0,2,NA,5
"5008","0027418090","ABS",NA,0.333206,NA,3942.78,NA,1971.39,"(17) Phoenix-Mesa-Chandler, Arizona",3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,4,3,4,3,3,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,6,2,1,1,3,3,1,4,8,3,2,1,5,1,1,3,1,NA,0,2,0,0,0,0,1,0,8
"5009","0027418716","ABS",NA,1.910695,NA,21724.88,NA,10862.44,"(6) Missouri",2,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2,3,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,3,1,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,7,4,3,2,4,3,2,1,5,1,1,2,5,NA,40,1,0,0,0,0,3,0,8
"5010","0027419253","ABS",NA,3.070433,NA,105399.2,NA,52699.61,"(8) New York",2,2,2,3,1,2,1,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,3,4,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,9,0,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,3,2,1,6,1,2,1,3,NA,0,6,0,0,0,1,1,0,15
"5011","0027422251","ABS",NA,4.04546,NA,45997.46,NA,22998.73,"(6) Missouri",2,3,1,1,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,3,2,5,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,3,9,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,0,0,0,1,0,0,0,2,NA,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,5,1,2,2,2,2,1,2,4,3,1,1,5,2,1,2,1,NA,0,1,0,0,0,0,1,-2,5
"5012","0027424189","ABS",NA,1.671945,NA,5542.489,NA,2771.245,"(15) Cleveland-Elyria, Ohio",3,3,4,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,5,5,5,3,3,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,37,1,1,4,4,4,4,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,4,3,6,2,3,3,2,1,5,2,3,2,4,37,37,6,1,0,1,2,2,1,5
"5013","0027424610","ABS",NA,0.5904886,NA,6713.941,NA,3356.97,"(6) Missouri",4,2,2,1,1,2,2,3,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,3,3,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,5,5,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,1,0,0,0,0,0,2,NA,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,6,1,1,1,3,3,2,2,4,3,2,1,5,1,3,3,2,NA,0,6,0,0,0,0,2,0,13
"5014","0027426254","ABS",NA,1.050192,NA,5057.399,NA,2528.7,"(18) Pittsburgh, Pennsylvania",3,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,5,5,5,4,5,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,3,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,5,2,1,1,4,3,2,1,2,3,2,1,5,1,1,2,2,NA,0,3,0,0,0,0,2,-1,5
"5015","0027426530","ABS",NA,0.5723541,NA,6217.944,NA,3108.972,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",2,2,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,4,2,1,3,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,3,4,40,4,3,4,4,4,4,4,4,4,4,4,4,3,4,2,3,0,0,0,1,0,0,0,1,97,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,3,3,4,3,5,3,2,2,5,3,3,2,3,NA,40,6,0,0,2,0,2,1,15
"5016","0027429222","ABS",NA,1.034878,NA,10941.87,NA,5470.934,"(5) Minnesota",3,3,2,2,2,2,2,4,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,3,4,4,4,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,5,5,4,1,4,2,2,1,1,4,4,4,1,4,3,3,0,0,0,1,0,0,0,1,98.3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,5,2,1,1,4,3,1,2,4,2,2,1,5,1,1,2,1,NA,0,1,0,0,0,0,1,-1,16
"5017","0027429369","ABS",NA,0.2079745,NA,7139.172,NA,3569.586,"(8) New York",3,3,3,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,4,4,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,NA,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,3,5,2,1,1,3,3,2,1,2,3,2,1,6,1,2,2,2,NA,0,5,0,0,0,0,2,0,13
"5018","0027429516","ABS",NA,0.1967817,NA,6754.954,NA,3377.477,"(8) New York",4,2,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,4,4,4,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,1,1,4,3,2,1,2,3,2,1,6,1,2,2,2,NA,0,6,0,0,0,0,2,2,9
"5019","0027429521","ABS",NA,0.2644258,NA,2802.114,NA,1401.057,"(2) Colorado",2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,4,5,5,1,2,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,40,3,2,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.6,1,NA,NA,NA,1,2,2,2,2,1,NA,NA,1,1,NA,2,2,2,2,NA,2,2,2,2,4,6,2,NA,1,6,4,2,4,8,2,2,1,5,NA,2,3,2,54,40,4,0,0,0,0,2,0,5
"5020","0027434329","ABS",NA,0.2477123,NA,2816.525,NA,1408.262,"(6) Missouri",2,1,1,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,5,5,5,5,5,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,24,3,3,2,NA,NA,NA,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,6,1,1,1,7,4,1,2,4,3,2,1,5,1,3,3,1,NA,24,7,0,0,0,0,1,0,9
"5021","0027435676","ABS",NA,0.2487325,NA,824.5471,NA,412.2736,"(15) Cleveland-Elyria, Ohio",1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,4,4,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,55,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,NA,NA,NA,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,5,2,1,1,5,4,1,2,3,3,2,1,5,1,3,2,1,45,55,8,0,0,0,0,1,1,16
"5022","0027436026","ABS",NA,0.2934151,NA,3336.172,NA,1668.086,"(6) Missouri",3,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,5,5,4,4,3,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,NA,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,1,1,0,0,0,0,1,98.4,NA,1,NA,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,1,1,5,4,2,2,4,3,2,1,5,1,3,2,2,NA,NA,8,0,0,0,0,2,0,5
"5023","0027441274","ABS",NA,0.7298654,NA,7604.51,NA,3802.255,"(4) Louisiana",3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,5,4,4,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,1,5,4,1,3,7,3,2,1,6,1,3,2,1,40,40,6,0,0,0,0,1,0,6
"5024","0027442342","ABS",NA,0.2234774,NA,740.8265,NA,370.4133,"(15) Cleveland-Elyria, Ohio",2,2,2,2,2,2,2,3,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,5,4,2,1,1,1,2,1,NA,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,1,0,0,0,0,0,2,NA,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,6,2,1,1,5,4,1,2,3,3,2,1,5,1,1,3,1,NA,0,3,0,0,0,0,1,0,8
"5025","0027442938","ABS",NA,0.2049462,NA,2171.81,NA,1085.905,"(2) Colorado",2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.9,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,2,NA,1,5,4,3,4,8,3,2,1,5,NA,4,2,3,40,40,9,0,0,0,1,2,2,7
"5026","0027443976","ABS",NA,1.550035,NA,16388.67,NA,8194.337,"(5) Minnesota",2,5,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,1,NA,40,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,97,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,1,2,1,4,2,6,4,2,2,4,3,2,1,5,5,3,2,2,40,40,8,0,0,0,0,2,-1,6
"5027","0027445592","ABS",NA,0.3314918,NA,3769.109,NA,1884.554,"(6) Missouri",2,3,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,2,3,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,NA,40,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.8,1,2,2,2,2,2,2,2,1,1,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,3,5,1,1,1,5,4,5,2,4,3,2,1,5,1,3,2,5,40,40,7,0,0,0,0,5,0,5
"5028","0027448768","ABS",NA,0.6940965,NA,7355.325,NA,3677.663,"(2) Colorado",3,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,4,5,4,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,NA,40,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,5,4,1,4,8,3,2,1,5,NA,3,2,1,40,40,6,0,0,0,0,1,0,5
"5029","0027450387","ABS",NA,6.10265,NA,72211.8,NA,36105.9,"(17) Phoenix-Mesa-Chandler, Arizona",3,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,NA,2,1,1,1,2,2,1,2,1,2,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,3,1,1,1,1,NA,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,3,3,35,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.7,1,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,1,1,3,4,8,3,2,1,5,3,1,2,3,NA,35,3,0,0,0,1,2,0,7
"5030","0027451022","ABS",NA,0.4036398,NA,20327.67,NA,10163.84,"(10) Texas",2,3,2,1,1,2,2,3,1,NA,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,NA,NA,NA,1,1,NA,NA,NA,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,4,6,2,1,1,4,3,2,3,7,2,2,1,6,1,4,3,2,NA,0,8,0,0,0,0,2,-1,6
"5031","0027451535","ABS",NA,2.101471,NA,21895.35,NA,10947.67,"(4) Louisiana",2,4,2,1,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,5,5,4,3,3,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,1,1,1,1,1,1,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,97.6,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,2,2,2,4,6,2,1,1,2,2,1,3,7,2,2,1,6,1,1,3,1,NA,0,1,0,0,0,0,1,-2,5
"5032","0027456931","ABS",NA,4.075524,NA,143187.2,NA,71593.59,"(3) Florida",4,5,NA,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,3,8,20,1,1,4,4,4,1,1,1,4,4,4,4,4,4,1,1,0,0,0,1,0,0,0,1,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,6,3,5,3,2,1,5,2,1,1,4,NA,20,3,0,0,0,3,4,NA,6
"5033","0027457125","ABS",NA,0.3332241,NA,3788.806,NA,1894.403,"(6) Missouri",2,3,4,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,4,3,4,3,3,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,NA,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,1,1,6,4,2,2,4,3,2,1,5,1,4,3,2,NA,0,9,0,0,0,0,2,1,7
"5034","0027457879","ABS",NA,0.9283405,NA,42238.52,NA,21119.26,"(1) California",2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5,5,3,3,3,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,5,4,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,1,1,3,3,2,4,9,3,2,1,5,1,2,3,2,NA,0,5,0,0,0,0,2,1,5
"5035","0027458220","ABS",NA,0.5733585,NA,4478.155,NA,2239.077,"(9) Oregon",2,5,5,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,1,NA,12,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,6,4,2,4,9,3,2,1,5,1,2,2,2,12,12,4,0,0,0,0,2,0,11
"5036","0027458458","ABS",NA,0.3497117,NA,2731.386,NA,1365.693,"(9) Oregon",3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,16,3,2,1,4,4,1,1,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,6,2,1,1,5,4,1,4,9,3,2,1,5,1,2,3,1,NA,16,6,0,0,0,0,1,0,13
"5037","0027461307","ABS",NA,0.4111815,NA,2263.782,NA,1131.891,"(12) Baltimore-Columbia-Towson, Maryland",2,2,2,1,1,2,2,4,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,2,NA,5,5,4,2,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,4,6,2,2,2,5,4,1,3,5,3,2,1,5,2,2,3,1,NA,NA,4,0,0,0,0,1,0,7
